dates UTC, chainage (m)
2023-08-29 01:09:58+00:00,184.4
2023-09-13 01:15:52+00:00,189.9
2023-09-14 01:09:43+00:00,186.2
2023-10-07 01:15:57+00:00,186.6
2023-10-16 01:10:16+00:00,190.3
2023-11-08 01:16:00+00:00,201.9
2023-11-16 01:16:01+00:00,198.4
2023-11-24 01:16:07+00:00,201.3
2023-12-02 01:16:00+00:00,201.6
2023-12-03 01:09:56+00:00,201.0
2023-12-10 01:16:04+00:00,207.6
2023-12-26 01:16:10+00:00,208.2
2024-01-12 01:10:10+00:00,199.0
2024-01-27 01:16:04+00:00,189.4
2024-02-13 01:10:08+00:00,198.4
2024-02-28 01:15:58+00:00,133.5
2024-03-15 01:15:59+00:00,166.4
2024-03-16 01:09:28+00:00,158.0
2024-03-31 01:15:50+00:00,154.0
2024-05-03 01:09:22+00:00,176.0
2024-05-10 01:15:05+00:00,161.0
2024-05-11 01:09:38+00:00,172.4
2024-05-18 01:15:18+00:00,172.6
2024-07-05 01:15:06+00:00,167.7
2024-07-21 01:15:16+00:00,158.9
2024-07-22 01:09:14+00:00,168.0
2024-08-06 01:15:20+00:00,154.6
2024-08-14 01:15:28+00:00,159.7
2024-08-15 01:09:14+00:00,179.5
2024-09-07 01:15:32+00:00,173.7
2024-09-08 01:09:33+00:00,175.8
2024-09-15 01:15:44+00:00,180.2
