dates UTC, chainage (m)
2008-09-12 00:54:48+00:00,147.2
2008-10-21 00:59:44+00:00,124.1
2008-11-22 00:59:19+00:00,161.7
2008-12-16 01:05:19+00:00,147.8
2009-01-25 01:01:09+00:00,164.9
2009-01-26 00:59:23+00:00,158.3
2009-02-10 01:01:34+00:00,136.4
2009-02-18 01:05:45+00:00,149.8
2009-03-30 01:02:41+00:00,125.5
2009-04-07 01:06:07+00:00,128.9
2009-04-15 01:03:00+00:00,126.2
2009-04-23 01:06:12+00:00,128.3
2009-05-01 01:03:18+00:00,138.0
2009-05-18 01:00:05+00:00,137.3
2009-06-02 01:03:53+00:00,139.4
2009-06-27 00:58:10+00:00,152.9
2009-08-29 01:06:00+00:00,158.5
2009-09-23 00:59:47+00:00,126.3
2009-10-16 01:05:58+00:00,148.9
2009-11-09 01:06:08+00:00,155.2
2009-12-19 01:06:53+00:00,156.8
2010-01-20 01:07:24+00:00,157.5
2010-02-05 01:07:37+00:00,162.0
2010-02-06 01:00:32+00:00,155.4
2010-02-14 01:01:32+00:00,158.3
2010-04-18 01:06:42+00:00,139.1
2010-04-26 01:08:01+00:00,136.1
2010-05-21 01:01:45+00:00,140.5
2010-05-28 01:07:57+00:00,135.2
2010-06-06 01:01:47+00:00,141.3
2010-07-24 01:02:16+00:00,164.4
2010-08-24 01:06:07+00:00,173.3
2010-09-01 01:08:06+00:00,196.3
2010-10-11 01:05:49+00:00,150.9
2010-11-29 01:02:32+00:00,142.4
2010-12-22 01:08:53+00:00,140.5
2011-01-16 01:02:56+00:00,126.7
2011-02-01 01:03:02+00:00,143.9
2011-03-04 01:05:46+00:00,125.0
2011-03-12 01:09:23+00:00,115.0
2011-03-13 00:59:33+00:00,117.3
2011-03-29 00:59:28+00:00,121.8
2011-04-05 01:05:38+00:00,126.2
2011-04-13 01:09:26+00:00,124.1
2011-04-14 00:59:24+00:00,126.4
2011-06-09 01:03:38+00:00,128.0
2011-07-10 01:05:00+00:00,146.9
2011-08-11 01:04:42+00:00,128.8
2011-08-28 01:03:25+00:00,121.0
2011-10-14 01:03:50+00:00,135.8
2011-11-16 01:03:37+00:00,156.5
2011-11-23 01:09:29+00:00,146.2
2011-12-25 01:09:46+00:00,154.0
2012-01-10 01:09:51+00:00,139.7
2012-01-26 01:09:49+00:00,145.0
2012-02-11 01:09:56+00:00,145.2
2012-04-08 01:04:06+00:00,131.2
2012-04-24 01:03:54+00:00,123.5
2012-05-10 01:04:41+00:00,119.7
2012-05-26 01:04:36+00:00,118.5
2012-08-21 01:11:01+00:00,137.8
2012-10-01 01:05:39+00:00,139.5
2012-11-02 01:05:29+00:00,137.9
2012-11-09 01:11:41+00:00,127.1
2012-11-18 01:05:37+00:00,130.4
2012-11-25 01:11:49+00:00,152.2
2012-12-27 01:11:58+00:00,167.4
2013-03-26 01:05:41+00:00,160.5
2013-04-27 01:05:33+00:00,154.4
2013-07-23 01:11:09+00:00,156.0
2013-08-08 01:11:02+00:00,159.3
2013-08-16 01:17:49+00:00,185.3
2013-09-17 01:17:47+00:00,193.7
2013-10-03 01:17:42+00:00,145.9
2013-10-12 01:11:31+00:00,163.3
2013-11-05 01:06:10+00:00,146.6
2013-11-29 01:11:39+00:00,168.3
2013-12-14 01:12:10+00:00,174.7
2013-12-31 01:11:03+00:00,165.4
2014-01-07 01:17:08+00:00,168.5
2014-01-23 01:16:57+00:00,177.1
2014-01-24 01:06:24+00:00,173.2
2014-01-31 01:12:41+00:00,173.9
2014-03-04 01:12:36+00:00,161.9
2014-03-12 01:16:22+00:00,151.4
2014-03-21 01:10:03+00:00,144.2
2014-03-28 01:16:04+00:00,148.6
2014-03-29 01:07:00+00:00,156.3
2014-08-03 01:15:49+00:00,177.3
2014-09-04 01:15:56+00:00,186.7
2014-11-07 01:16:03+00:00,162.2
2014-11-15 01:14:04+00:00,186.4
2014-11-23 01:15:59+00:00,179.0
2014-12-09 01:15:56+00:00,176.5
2014-12-17 01:14:20+00:00,162.4
2014-12-25 01:15:55+00:00,178.5
2015-01-10 01:15:52+00:00,187.2
2015-01-18 01:14:23+00:00,188.7
2015-02-12 01:08:42+00:00,182.8
2015-02-28 01:08:30+00:00,188.8
2015-03-24 01:09:35+00:00,184.5
2015-03-31 01:15:15+00:00,186.2
2015-04-16 01:15:12+00:00,178.3
2015-04-24 01:15:04+00:00,168.3
2015-04-25 01:08:58+00:00,174.3
2015-05-02 01:15:02+00:00,181.7
2015-05-10 01:15:13+00:00,183.3
2015-05-11 01:09:06+00:00,189.0
2015-08-06 01:15:27+00:00,183.0
2015-08-07 01:09:51+00:00,187.7
2015-09-15 01:15:45+00:00,173.5
2015-09-23 01:15:48+00:00,172.2
2015-10-09 01:15:50+00:00,139.8
2015-10-25 01:15:54+00:00,174.0
2015-11-11 01:10:40+00:00,176.2
2015-11-18 01:16:35+00:00,166.9
2015-12-29 01:11:23+00:00,180.3
2016-03-01 01:15:43+00:00,182.1
2016-03-17 01:15:38+00:00,178.4
2016-03-18 01:12:09+00:00,176.2
2016-03-25 01:17:58+00:00,160.1
2016-04-10 01:18:02+00:00,154.8
2016-05-12 01:18:13+00:00,173.1
2016-08-16 01:18:27+00:00,160.8
2016-09-09 01:16:02+00:00,177.9
2016-09-10 01:12:21+00:00,182.0
2016-09-17 01:18:32+00:00,174.2
2016-11-04 01:18:28+00:00,199.8
2016-11-20 01:18:21+00:00,196.1
2016-12-06 01:18:19+00:00,202.3
2017-01-07 01:18:03+00:00,186.9
2017-01-15 01:15:59+00:00,193.8
2017-02-16 01:15:45+00:00,188.8
2017-03-20 01:15:29+00:00,174.1
2017-04-14 01:09:30+00:00,180.5
2017-04-29 01:18:15+00:00,173.7
2017-05-08 01:12:30+00:00,188.8
2017-09-29 01:12:38+00:00,173.9
2017-10-30 01:16:07+00:00,158.8
2017-11-07 01:18:27+00:00,175.4
2017-12-17 01:16:00+00:00,198.3
2018-01-10 01:17:52+00:00,178.5
2018-02-11 01:17:23+00:00,181.3
2018-02-20 01:11:07+00:00,174.7
2018-03-31 01:16:48+00:00,188.7
2018-04-16 01:16:33+00:00,203.8
2018-07-29 01:15:05+00:00,184.5
2018-08-22 01:14:15+00:00,186.2
2018-08-30 01:15:22+00:00,194.8
2018-10-01 01:15:33+00:00,172.4
2018-10-02 01:07:34+00:00,200.8
2018-10-25 01:12:48+00:00,196.8
2018-11-02 01:15:44+00:00,215.9
2018-11-03 01:06:26+00:00,213.8
2018-12-04 01:15:44+00:00,218.6
2018-12-28 01:11:10+00:00,220.1
2019-01-05 01:15:41+00:00,223.1
2019-01-13 01:10:41+00:00,222.4
2019-01-21 01:15:38+00:00,220.8
2019-01-22 01:04:12+00:00,224.8
2019-03-02 01:09:12+00:00,225.2
2019-03-18 01:08:41+00:00,213.2
2019-04-03 01:08:08+00:00,217.6
2019-04-20 01:09:04+00:00,198.3
2019-05-30 01:00:14+00:00,213.8
2019-08-09 01:03:18+00:00,205.6
2019-09-02 01:16:01+00:00,231.0
2019-09-10 01:01:56+00:00,219.5
2019-10-05 00:54:40+00:00,225.9
2019-11-05 01:16:12+00:00,193.7
2019-11-21 01:16:08+00:00,209.3
2020-02-09 01:15:52+00:00,207.1
2020-02-17 00:54:21+00:00,192.0
2020-03-12 01:15:42+00:00,220.2
2020-04-06 01:09:42+00:00,209.7
2020-04-29 01:15:18+00:00,195.8
2020-05-08 01:09:26+00:00,195.8
2020-08-03 01:15:47+00:00,211.3
2020-08-04 00:38:41+00:00,209.7
2020-08-11 00:44:01+00:00,217.5
2020-09-28 00:40:53+00:00,201.6
2020-11-15 00:37:43+00:00,214.4
2020-11-23 01:16:09+00:00,213.7
2020-12-25 01:16:08+00:00,219.0
2021-01-02 00:34:14+00:00,221.6
2021-01-10 01:16:02+00:00,225.8
2021-02-11 01:15:55+00:00,211.9
2021-02-19 00:30:45+00:00,218.2
2021-03-15 01:15:40+00:00,212.2
2021-03-23 00:28:15+00:00,199.1
2021-04-01 00:21:20+00:00,192.8
2021-04-09 01:09:46+00:00,207.9
2021-04-16 01:15:30+00:00,204.8
2021-04-24 00:25:35+00:00,199.1
2021-05-02 01:15:21+00:00,201.5
2021-05-10 00:24:15+00:00,205.7
2021-06-11 00:21:34+00:00,207.2
2021-07-21 01:15:47+00:00,224.9
2021-08-06 01:15:55+00:00,214.2
2021-08-30 00:14:42+00:00,212.1
2021-09-24 00:06:42+00:00,216.6
2021-11-11 00:01:57+00:00,190.1
2021-11-17 01:15:10+00:00,200.0
2021-11-18 00:07:26+00:00,195.3
2021-11-26 01:16:11+00:00,202.4
2021-12-04 01:16:14+00:00,197.7
2021-12-12 01:16:10+00:00,172.4
2021-12-13 01:10:21+00:00,190.3
2021-12-20 00:04:24+00:00,200.5
2021-12-20 01:16:06+00:00,192.8
2021-12-28 01:16:05+00:00,196.9
2021-12-28 23:57:19+00:00,210.6
2021-12-29 01:09:56+00:00,203.6
2022-01-05 01:16:06+00:00,194.9
2022-02-06 01:16:05+00:00,185.7
2022-02-22 01:15:57+00:00,173.3
2022-03-10 01:15:51+00:00,162.4
2022-03-11 01:09:37+00:00,170.1
2022-04-12 01:09:28+00:00,164.0
2022-07-01 01:10:17+00:00,170.5
2022-08-02 01:10:28+00:00,163.9
2022-09-10 01:16:25+00:00,191.4
2022-09-19 01:10:17+00:00,173.0
2022-09-26 01:16:28+00:00,186.1
2022-09-27 01:10:24+00:00,183.1
2022-10-20 01:16:17+00:00,182.7
2022-10-28 01:16:27+00:00,159.7
2022-10-29 01:10:29+00:00,162.6
2022-11-06 01:10:41+00:00,168.0
2022-12-16 01:10:05+00:00,175.6
2023-01-01 01:10:29+00:00,176.8
2023-01-08 01:16:16+00:00,180.4
2023-01-09 01:10:02+00:00,178.1
2023-02-09 01:16:20+00:00,183.5
2023-02-17 01:16:03+00:00,174.1
2023-02-18 01:10:03+00:00,156.4
2023-03-30 01:09:27+00:00,174.0
2023-05-09 01:09:41+00:00,179.0
2023-05-17 01:08:54+00:00,175.8
2023-07-11 01:15:31+00:00,202.8
2023-07-12 01:09:14+00:00,207.3
2023-07-27 01:15:37+00:00,207.1
2023-08-04 01:15:33+00:00,206.8
2023-08-12 01:15:41+00:00,197.7
2023-08-20 01:15:37+00:00,206.2
2023-08-29 01:09:58+00:00,204.6
2023-09-13 01:15:52+00:00,205.5
2023-09-14 01:09:43+00:00,202.0
2023-10-07 01:15:57+00:00,208.8
2023-10-16 01:10:16+00:00,202.2
2023-11-08 01:16:00+00:00,210.3
2023-11-16 01:16:01+00:00,207.4
2023-11-24 01:16:07+00:00,210.2
2023-12-02 01:16:00+00:00,215.3
2023-12-03 01:09:56+00:00,211.1
2023-12-10 01:16:04+00:00,217.9
2023-12-26 01:16:10+00:00,221.2
2024-01-12 01:10:10+00:00,209.5
2024-01-27 01:16:04+00:00,199.1
2024-02-13 01:10:08+00:00,207.8
2024-02-28 01:15:58+00:00,133.7
2024-03-15 01:15:59+00:00,169.1
2024-03-16 01:09:28+00:00,161.6
2024-03-31 01:15:50+00:00,163.2
2024-05-03 01:09:22+00:00,180.4
2024-05-10 01:15:05+00:00,175.6
2024-05-11 01:09:38+00:00,188.5
2024-05-18 01:15:18+00:00,181.7
2024-07-05 01:15:06+00:00,186.3
2024-07-21 01:15:16+00:00,177.4
2024-07-22 01:09:14+00:00,188.1
2024-08-06 01:15:20+00:00,174.7
2024-08-14 01:15:28+00:00,173.4
2024-08-15 01:09:14+00:00,192.7
2024-09-07 01:15:32+00:00,188.6
2024-09-15 01:15:44+00:00,196.3
